Country,Year,Temperature,Precipitation
Seychelles,1947,26.3,1913.7
Seychelles,1948,26.4,1767.6
Seychelles,1949,26.6,1642.0
Seychelles,1950,26.4,2166.1
Seychelles,1951,26.7,2315.1
Seychelles,1952,26.6,2156.9
Seychelles,1953,26.7,2526.8
Seychelles,1954,26.6,1625.1
Seychelles,1955,26.4,2499.7
Seychelles,1956,26.3,1908.6
Seychelles,1957,26.5,2169.1
Seychelles,1958,26.9,1867.8
Seychelles,1959,26.7,1794.5
Seychelles,1960,26.6,1708.5
Seychelles,1961,26.8,3146.0
Seychelles,1962,26.6,2174.8
Seychelles,1963,26.3,2462.6
Seychelles,1964,26.3,2677.8
Seychelles,1965,26.3,2953.9
Seychelles,1966,26.8,2025.0
Seychelles,1967,26.7,2308.9
Seychelles,1968,26.6,2474.4
Seychelles,1969,26.9,1740.5
Seychelles,1970,26.9,1551.1
Seychelles,1971,26.2,1870.0
Seychelles,1972,26.6,2202.6
Seychelles,1973,26.8,1629.1
Seychelles,1974,26.0,2664.8
Seychelles,1975,26.3,1787.2
Seychelles,1976,26.4,1864.9
Seychelles,1977,26.8,2342.9
Seychelles,1978,26.9,2437.6
Seychelles,1979,26.8,1791.5
Seychelles,1980,26.9,1722.8
Seychelles,1981,26.9,2166.7
Seychelles,1982,27.1,1959.2
Seychelles,1983,27.1,2420.9
Seychelles,1984,26.3,1876.9
Seychelles,1985,26.5,2026.6
Seychelles,1986,26.8,1489.9
Seychelles,1987,27.3,1808.8
Seychelles,1988,26.9,1842.8
Seychelles,1989,26.6,2061.8
Seychelles,1990,26.8,2086.6
Seychelles,1991,27.0,2210.8
Seychelles,1992,26.6,2645.0
Seychelles,1993,26.6,2051.3
Seychelles,1994,26.9,2590.6
Seychelles,1995,27.0,2287.9
Seychelles,1996,26.6,2100.8
Seychelles,1997,27.2,2274.3
Seychelles,1998,27.3,1917.0
Seychelles,1999,26.8,2010.6
Seychelles,2000,26.7,2187.1
Seychelles,2001,26.9,2089.7
Seychelles,2002,27.0,2525.0
Seychelles,2003,27.1,2632.0
Seychelles,2004,26.8,2418.2
Seychelles,2005,27.0,2041.8
Seychelles,2006,27.1,2103.8
Seychelles,2007,27.2,1863.6
Seychelles,2008,27.0,1738.5
Seychelles,2009,27.3,2111.2
Seychelles,2010,27.5,1839.2
Seychelles,2011,27.3,1708.2
Seychelles,2012,27.3,1657.2
Seychelles,2013,27.3,2132.2
Seychelles,2014,27.3,2213.2
Seychelles,2015,27.7,2172.8
Seychelles,2016,27.5,1873.3
Seychelles,2017,27.4,1922.8
Seychelles,2018,27.4,1665.6
Seychelles,2019,27.5,2504.0
Seychelles,2020,27.6,2623.1
Seychelles,2021,27.3,1936.4
Seychelles,2022,27.1,2052.5
Seychelles,2023,27.5,2286.9
Seychelles,2024,27.8,2965.7
Sierra Leone,1901,26.3,2725.3
Sierra Leone,1902,26.6,2725.3
Sierra Leone,1903,26.1,2849.5
Sierra Leone,1904,26.2,3018.5
Sierra Leone,1905,26.3,3186.8
Sierra Leone,1906,26.2,3664.1
Sierra Leone,1907,25.9,2604.4
Sierra Leone,1908,26.4,2973.1
Sierra Leone,1909,26.2,2725.3
Sierra Leone,1910,26.5,2659.1
Sierra Leone,1911,26.2,2691.3
Sierra Leone,1912,26.7,3176.8
Sierra Leone,1913,26.3,2793.8
Sierra Leone,1914,26.2,2348.0
Sierra Leone,1915,26.4,3114.0
Sierra Leone,1916,25.9,3045.9
Sierra Leone,1917,26.2,2559.6
Sierra Leone,1918,26.3,2774.8
Sierra Leone,1919,26.4,2746.2
Sierra Leone,1920,26.2,2758.2
Sierra Leone,1921,25.9,2984.0
Sierra Leone,1922,25.7,3017.2
Sierra Leone,1923,26.1,3012.1
Sierra Leone,1924,25.9,3022.6
Sierra Leone,1925,26.0,2933.6
Sierra Leone,1926,26.2,2873.2
Sierra Leone,1927,25.8,2836.6
Sierra Leone,1928,25.7,3318.5
Sierra Leone,1929,25.5,2995.8
Sierra Leone,1930,25.7,2624.1
Sierra Leone,1931,26.2,3191.0
Sierra Leone,1932,26.1,3300.9
Sierra Leone,1933,26.2,3065.1
Sierra Leone,1934,26.1,2614.8
Sierra Leone,1935,26.1,2711.8
Sierra Leone,1936,26.1,3039.7
Sierra Leone,1937,26.2,2797.9
Sierra Leone,1938,26.4,3018.8
Sierra Leone,1939,26.2,2875.6
Sierra Leone,1940,26.2,2785.9
Sierra Leone,1941,26.4,2697.2
Sierra Leone,1942,26.2,2908.7
Sierra Leone,1943,25.9,2938.2
Sierra Leone,1944,26.4,2940.6
Sierra Leone,1945,26.3,2986.2
Sierra Leone,1946,26.0,3077.4
Sierra Leone,1947,26.1,2735.3
Sierra Leone,1948,25.9,2804.5
Sierra Leone,1949,26.1,2851.1
Sierra Leone,1950,26.1,2561.4
Sierra Leone,1951,25.9,3312.9
Sierra Leone,1952,25.9,2990.7
Sierra Leone,1953,26.0,3187.4
Sierra Leone,1954,25.7,3348.9
Sierra Leone,1955,25.8,3219.3
Sierra Leone,1956,25.7,2742.6
Sierra Leone,1957,25.9,2943.8
Sierra Leone,1958,26.1,2762.8
Sierra Leone,1959,25.9,2784.4
Sierra Leone,1960,26.0,2896.2
Sierra Leone,1961,25.9,3036.4
Sierra Leone,1962,25.9,3096.9
Sierra Leone,1963,26.2,2999.8
Sierra Leone,1964,25.8,2732.7
Sierra Leone,1965,25.7,2756.6
Sierra Leone,1966,26.1,3446.7
Sierra Leone,1967,25.9,2851.6
Sierra Leone,1968,26.1,3058.4
Sierra Leone,1969,26.4,3112.6
Sierra Leone,1970,26.3,2532.7
Sierra Leone,1971,25.8,2612.7
Sierra Leone,1972,26.1,2513.9
Sierra Leone,1973,26.3,2558.1
Sierra Leone,1974,25.8,2659.3
Sierra Leone,1975,25.6,2552.0
Sierra Leone,1976,25.5,2814.3
Sierra Leone,1977,26.0,2649.2
Sierra Leone,1978,26.0,2839.2
Sierra Leone,1979,26.3,2765.2
Sierra Leone,1980,26.2,2698.1
Sierra Leone,1981,26.2,2870.0
Sierra Leone,1982,26.0,2619.9
Sierra Leone,1983,26.5,2708.0
Sierra Leone,1984,26.3,2346.3
Sierra Leone,1985,26.1,2434.2
Sierra Leone,1986,25.9,2311.7
Sierra Leone,1987,26.7,2406.8
Sierra Leone,1988,26.3,2468.9
Sierra Leone,1989,26.2,2697.8
Sierra Leone,1990,26.4,2311.9
Sierra Leone,1991,26.3,2368.1
Sierra Leone,1992,26.2,3081.9
Sierra Leone,1993,26.3,2566.9
Sierra Leone,1994,26.1,2788.4
Sierra Leone,1995,26.3,2733.8
Sierra Leone,1996,26.4,2689.8
Sierra Leone,1997,26.5,2519.9
Sierra Leone,1998,26.9,2984.6
Sierra Leone,1999,26.2,2756.9
Sierra Leone,2000,26.3,2728.9
Sierra Leone,2001,26.5,2716.9
Sierra Leone,2002,26.7,2714.2
Sierra Leone,2003,26.5,2580.2
Sierra Leone,2004,26.6,2738.5
Sierra Leone,2005,26.7,2531.1
Sierra Leone,2006,26.8,3061.3
Sierra Leone,2007,26.8,2592.1
Sierra Leone,2008,26.5,2703.8
Sierra Leone,2009,26.5,2705.7
Sierra Leone,2010,26.8,2773.2
Sierra Leone,2011,26.5,2715.9
Sierra Leone,2012,26.3,2713.2
Sierra Leone,2013,26.5,2719.1
Sierra Leone,2014,26.4,2694.6
Sierra Leone,2015,26.6,2744.7
Sierra Leone,2016,26.9,2730.3
Sierra Leone,2017,26.8,2708.4
Sierra Leone,2018,26.6,2711.2
Sierra Leone,2019,26.5,2518.8
Sierra Leone,2020,26.9,2634.4
Sierra Leone,2021,27.2,2833.5
Sierra Leone,2022,26.5,2737.6
Sierra Leone,2023,27.2,3122.9
Sierra Leone,2024,27.0,2711.0
Singapore,1901,26.6,2226.1
Singapore,1902,26.6,2631.4
Singapore,1903,26.6,2618.9
Singapore,1904,26.6,2491.6
Singapore,1905,26.6,2639.4
Singapore,1906,26.6,3063.6
Singapore,1907,26.6,2328.8
Singapore,1908,26.6,2583.9
Singapore,1909,26.6,2769.8
Singapore,1910,26.6,2704.3
Singapore,1911,27.3,2619.7
Singapore,1912,27.4,2721.9
Singapore,1913,27.3,3420.6
Singapore,1914,27.6,2688.2
Singapore,1915,27.5,2754.6
Singapore,1916,27.1,2576.4
Singapore,1917,26.8,3145.1
Singapore,1918,26.6,2817.0
Singapore,1919,27.5,2687.4
Singapore,1920,27.3,2419.7
Singapore,1921,27.0,2929.8
Singapore,1922,27.1,2777.2
Singapore,1923,27.0,2535.6
Singapore,1924,27.0,2928.0
Singapore,1925,26.9,3438.5
Singapore,1926,27.3,2614.9
Singapore,1927,27.0,3015.4
Singapore,1928,27.1,2873.6
Singapore,1929,26.9,2381.6
Singapore,1930,27.3,2528.4
Singapore,1931,27.4,2987.4
Singapore,1932,26.8,2531.0
Singapore,1933,26.9,2842.4
Singapore,1934,26.7,2987.5
Singapore,1935,27.1,2537.6
Singapore,1936,27.1,2684.7
Singapore,1937,27.2,2766.3
Singapore,1938,27.1,2662.3
Singapore,1939,27.0,2848.9
Singapore,1940,27.3,2232.4
Singapore,1941,27.8,2649.6
Singapore,1942,26.8,3230.0
Singapore,1943,26.6,2241.9
Singapore,1944,26.7,2265.9
Singapore,1945,26.7,2827.4
Singapore,1946,26.8,2859.7
Singapore,1947,26.8,2962.8
Singapore,1948,27.4,3069.9
Singapore,1949,27.3,2716.5
Singapore,1950,27.0,2946.0
Singapore,1951,26.7,2754.8
Singapore,1952,26.7,3216.3
Singapore,1953,26.7,2435.4
Singapore,1954,26.5,3242.8
Singapore,1955,26.5,2744.9
Singapore,1956,26.3,3066.0
Singapore,1957,26.7,2587.9
Singapore,1958,27.0,2270.9
Singapore,1959,26.8,2946.2
Singapore,1960,26.8,2253.5
Singapore,1961,26.6,2303.5
Singapore,1962,26.5,2608.2
Singapore,1963,26.7,2120.9
Singapore,1964,26.6,3220.9
Singapore,1965,26.5,2247.7
Singapore,1966,26.7,2772.5
Singapore,1967,26.4,3413.2
Singapore,1968,26.5,2469.0
Singapore,1969,26.8,2582.3
Singapore,1970,26.7,2685.9
Singapore,1971,26.3,2131.1
Singapore,1972,26.7,2067.6
Singapore,1973,26.7,2978.7
Singapore,1974,26.3,2244.3
Singapore,1975,26.3,2211.5
Singapore,1976,26.4,2399.9
Singapore,1977,26.7,1985.0
Singapore,1978,26.8,3020.3
Singapore,1979,26.9,2455.0
Singapore,1980,26.9,2858.5
Singapore,1981,27.0,1889.9
Singapore,1982,27.1,2213.6
Singapore,1983,27.4,2234.9
Singapore,1984,26.6,3240.5
Singapore,1985,26.9,2551.0
Singapore,1986,27.0,2681.9
Singapore,1987,27.3,2821.8
Singapore,1988,27.1,2796.9
Singapore,1989,26.9,2587.7
Singapore,1990,27.4,2108.0
Singapore,1991,27.3,2664.3
Singapore,1992,27.3,2654.1
Singapore,1993,27.2,2866.3
Singapore,1994,27.3,2585.2
Singapore,1995,27.4,3180.1
Singapore,1996,27.4,2848.0
Singapore,1997,27.8,1842.1
Singapore,1998,28.0,2427.5
Singapore,1999,27.3,2658.5
Singapore,2000,27.5,2935.3
Singapore,2001,27.6,2898.4
Singapore,2002,28.0,2266.2
Singapore,2003,27.7,2960.5
Singapore,2004,27.6,2618.1
Singapore,2005,27.7,2412.3
Singapore,2006,27.5,2972.8
Singapore,2007,27.5,3105.6
Singapore,2008,27.4,3090.2
Singapore,2009,27.6,2697.3
Singapore,2010,27.9,2790.7
Singapore,2011,27.6,3024.2
Singapore,2012,27.7,2858.2
Singapore,2013,27.8,2977.2
Singapore,2014,27.9,2333.3
Singapore,2015,28.0,2194.9
Singapore,2016,28.1,2659.3
Singapore,2017,27.7,2706.0
Singapore,2018,27.8,2697.9
Singapore,2019,28.2,2047.4
Singapore,2020,28.1,2617.3
Singapore,2021,27.7,3506.7
Singapore,2022,27.7,3098.2
Singapore,2023,28.0,3057.8
Singapore,2024,28.3,3003.3
Slovakia,1901,6.9,837.7
Slovakia,1902,5.9,911.9
Slovakia,1903,7.3,950.1
Slovakia,1904,7.1,739.3
Slovakia,1905,7.0,852.9
Slovakia,1906,7.2,971.6
Slovakia,1907,6.6,776.4
Slovakia,1908,6.4,748.7
Slovakia,1909,6.6,892.9
Slovakia,1910,7.6,975.6
Slovakia,1911,7.6,735.3
Slovakia,1912,6.4,1018.1
Slovakia,1913,7.1,879.4
Slovakia,1914,6.8,889.2
Slovakia,1915,7.0,1062.4
Slovakia,1916,7.8,962.1
Slovakia,1917,6.8,662.4
Slovakia,1918,7.5,917.0
Slovakia,1919,6.6,911.4
Slovakia,1920,7.5,906.5
Slovakia,1921,7.6,652.6
Slovakia,1922,6.2,909.8
Slovakia,1923,7.5,814.8
Slovakia,1924,6.4,797.1
Slovakia,1925,7.3,986.1
Slovakia,1926,7.7,963.2
Slovakia,1927,7.3,844.0
Slovakia,1928,7.3,706.0
Slovakia,1929,6.3,767.9
Slovakia,1930,7.9,935.9
Slovakia,1931,6.7,832.7
Slovakia,1932,7.2,649.6
Slovakia,1933,6.0,866.5
Slovakia,1934,8.7,765.9
Slovakia,1935,7.3,810.8
Slovakia,1936,7.7,960.7
Slovakia,1937,7.8,1041.1
Slovakia,1938,7.6,869.1
Slovakia,1939,7.6,973.6
Slovakia,1940,5.2,1001.6
Slovakia,1941,5.9,969.0
Slovakia,1942,6.3,720.2
Slovakia,1943,7.6,710.2
Slovakia,1944,7.3,948.0
Slovakia,1945,7.5,785.6
Slovakia,1946,7.7,766.6
Slovakia,1947,7.3,695.8
Slovakia,1948,7.7,815.4
Slovakia,1949,7.9,798.5
Slovakia,1950,7.9,824.1
Slovakia,1951,8.2,817.6
Slovakia,1952,7.1,912.7
Slovakia,1953,7.7,720.1
Slovakia,1954,6.4,773.2
Slovakia,1955,6.7,879.9
Slovakia,1956,5.9,683.3
Slovakia,1957,7.6,766.3
Slovakia,1958,7.5,897.9
Slovakia,1959,7.6,764.6
Slovakia,1960,7.4,960.9
Slovakia,1961,7.9,690.1
Slovakia,1962,6.5,830.7
Slovakia,1963,6.4,755.2
Slovakia,1964,6.8,810.5
Slovakia,1965,6.2,990.5
Slovakia,1966,7.8,1021.6
Slovakia,1967,7.9,753.0
Slovakia,1968,7.4,827.9
Slovakia,1969,6.6,734.2
Slovakia,1970,6.8,971.3
Slovakia,1971,7.3,682.2
Slovakia,1972,7.2,857.5
Slovakia,1973,7.2,672.8
Slovakia,1974,7.7,966.7
Slovakia,1975,8.0,825.2
Slovakia,1976,6.9,782.8
Slovakia,1977,7.6,835.9
Slovakia,1978,6.5,754.6
Slovakia,1979,7.2,831.9
Slovakia,1980,6.1,887.8
Slovakia,1981,7.4,804.8
Slovakia,1982,7.7,677.7
Slovakia,1983,8.2,688.0
Slovakia,1984,7.1,762.5
Slovakia,1985,6.3,879.4
Slovakia,1986,7.1,645.8
Slovakia,1987,6.6,800.7
Slovakia,1988,7.7,745.8
Slovakia,1989,8.3,766.5
Slovakia,1990,8.4,754.2
Slovakia,1991,7.3,767.7
Slovakia,1992,8.2,695.0
Slovakia,1993,7.5,659.3
Slovakia,1994,8.7,788.9
Slovakia,1995,7.8,808.9
Slovakia,1996,6.4,848.1
Slovakia,1997,7.3,790.2
Slovakia,1998,7.9,856.7
Slovakia,1999,8.2,883.2
Slovakia,2000,9.1,771.9
Slovakia,2001,7.8,890.8
Slovakia,2002,8.6,846.6
Slovakia,2003,8.0,632.4
Slovakia,2004,7.8,838.3
Slovakia,2005,7.5,874.5
Slovakia,2006,8.0,744.3
Slovakia,2007,8.9,836.0
Slovakia,2008,9.0,801.8
Slovakia,2009,8.5,902.7
Slovakia,2010,7.5,1168.2
Slovakia,2011,8.5,662.4
Slovakia,2012,8.5,711.7
Slovakia,2013,8.4,831.5
Slovakia,2014,9.5,903.4
Slovakia,2015,9.4,710.6
Slovakia,2016,8.8,953.9
Slovakia,2017,8.8,849.3
Slovakia,2018,9.6,748.8
Slovakia,2019,9.7,816.5
Slovakia,2020,9.4,899.6
Slovakia,2021,8.4,798.0
Slovakia,2022,9.4,697.0
Slovakia,2023,9.9,997.7
Slovakia,2024,10.5,794.1
Slovenia,1901,7.8,1367.5
Slovenia,1902,7.5,1208.0
Slovenia,1903,8.3,1390.8
Slovenia,1904,8.6,1409.4
Slovenia,1905,8.2,1371.7
Slovenia,1906,8.1,1375.6
Slovenia,1907,8.1,1251.9
Slovenia,1908,7.6,973.1
Slovenia,1909,7.7,1263.5
Slovenia,1910,8.5,1555.7
Slovenia,1911,8.8,1101.1
Slovenia,1912,7.8,1344.0
Slovenia,1913,8.1,1241.7
Slovenia,1914,7.7,1324.0
Slovenia,1915,8.1,1547.2
Slovenia,1916,9.0,1553.0
Slovenia,1917,8.0,1316.7
Slovenia,1918,8.5,1309.2
Slovenia,1919,7.8,1424.3
Slovenia,1920,8.8,1114.5
Slovenia,1921,8.9,867.0
Slovenia,1922,7.7,1279.6
Slovenia,1923,8.7,1445.7
Slovenia,1924,7.6,1143.0
Slovenia,1925,8.2,1432.7
Slovenia,1926,9.0,1530.9
Slovenia,1927,8.7,1326.7
Slovenia,1928,8.7,1223.9
Slovenia,1929,7.8,1148.7
Slovenia,1930,9.0,1379.2
Slovenia,1931,7.8,1206.0
Slovenia,1932,8.3,1026.8
Slovenia,1933,7.4,1536.7
Slovenia,1934,9.6,1414.5
Slovenia,1935,8.4,1248.1
Slovenia,1936,8.7,1335.7
Slovenia,1937,8.7,1776.2
Slovenia,1938,8.6,1094.5
Slovenia,1939,8.5,1150.3
Slovenia,1940,6.7,1330.9
Slovenia,1941,7.3,1275.6
Slovenia,1942,7.8,956.9
Slovenia,1943,9.0,1142.8
Slovenia,1944,8.3,1336.5
Slovenia,1945,9.0,966.5
Slovenia,1946,9.1,995.7
Slovenia,1947,8.9,1058.7
Slovenia,1948,8.9,1347.0
Slovenia,1949,9.1,1009.3
Slovenia,1950,9.3,1223.4
Slovenia,1951,9.4,1367.4
Slovenia,1952,8.5,1210.9
Slovenia,1953,8.9,1054.4
Slovenia,1954,7.7,1333.2
Slovenia,1955,8.0,1254.6
Slovenia,1956,7.4,1214.5
Slovenia,1957,8.9,1122.1
Slovenia,1958,9.0,1338.8
Slovenia,1959,9.0,1263.1
Slovenia,1960,8.8,1368.0
Slovenia,1961,9.3,1145.2
Slovenia,1962,7.7,1435.2
Slovenia,1963,8.0,1274.0
Slovenia,1964,8.2,1304.1
Slovenia,1965,7.9,1533.2
Slovenia,1966,9.2,1308.4
Slovenia,1967,9.1,1095.0
Slovenia,1968,8.7,1121.4
Slovenia,1969,8.2,1297.1
Slovenia,1970,8.2,1237.7
Slovenia,1971,8.6,896.3
Slovenia,1972,8.5,1461.9
Slovenia,1973,8.4,1119.7
Slovenia,1974,9.0,1202.0
Slovenia,1975,9.1,1194.8
Slovenia,1976,8.4,1108.0
Slovenia,1977,9.1,1045.9
Slovenia,1978,7.8,1089.3
Slovenia,1979,8.7,1402.6
Slovenia,1980,7.8,1223.4
Slovenia,1981,8.8,1054.6
Slovenia,1982,9.0,1225.2
Slovenia,1983,9.4,932.6
Slovenia,1984,8.3,1149.7
Slovenia,1985,8.0,1212.6
Slovenia,1986,8.4,1148.0
Slovenia,1987,8.3,1284.6
Slovenia,1988,9.2,1096.3
Slovenia,1989,9.4,1149.8
Slovenia,1990,9.6,1201.0
Slovenia,1991,8.5,1230.3
Slovenia,1992,9.9,1158.4
Slovenia,1993,9.1,1095.0
Slovenia,1994,10.4,1177.4
Slovenia,1995,9.2,1218.4
Slovenia,1996,8.2,1310.7
Slovenia,1997,9.0,1053.2
Slovenia,1998,9.5,1227.0
Slovenia,1999,9.5,1248.8
Slovenia,2000,10.6,1127.4
Slovenia,2001,9.4,987.2
Slovenia,2002,10.2,1160.9
Slovenia,2003,9.6,900.5
Slovenia,2004,9.1,1246.3
Slovenia,2005,8.8,1218.4
Slovenia,2006,9.5,1031.6
Slovenia,2007,10.4,1123.6
Slovenia,2008,10.3,1181.2
Slovenia,2009,10.1,1298.4
Slovenia,2010,9.1,1344.6
Slovenia,2011,10.1,904.2
Slovenia,2012,10.3,1168.6
Slovenia,2013,10.0,1323.0
Slovenia,2014,10.8,1527.5
Slovenia,2015,10.7,1233.6
Slovenia,2016,10.2,1476.3
Slovenia,2017,10.3,1322.5
Slovenia,2018,11.0,1229.7
Slovenia,2019,11.0,1358.4
Slovenia,2020,10.7,1407.3
Slovenia,2021,9.8,1105.5
Slovenia,2022,11.1,994.1
Slovenia,2023,11.3,1486.1
Slovenia,2024,11.7,1287.7
Society Isl,1901,25.2,2509.0
Society Isl,1902,25.4,1591.2
Society Isl,1903,26.2,2172.9
Society Isl,1904,24.5,1560.1
Society Isl,1905,25.2,1377.1
Society Isl,1906,25.2,1342.8
Society Isl,1907,25.0,1504.5
Society Isl,1908,25.1,1755.0
Society Isl,1909,25.1,1987.2
Society Isl,1910,25.1,1829.9
Society Isl,1911,25.0,1829.9
Society Isl,1912,25.0,1829.9
Society Isl,1913,25.0,1829.9
Society Isl,1914,25.0,1829.9
Society Isl,1915,25.0,1829.9
Society Isl,1916,25.1,1690.9
Society Isl,1917,25.1,1829.9
Society Isl,1918,24.9,1699.1
Society Isl,1919,25.0,2378.2
Society Isl,1920,25.1,1961.4
Society Isl,1921,25.1,1995.8
Society Isl,1922,25.1,2239.3
Society Isl,1923,25.0,2208.4
Society Isl,1924,25.1,2478.1
Society Isl,1925,25.0,2374.9
Society Isl,1926,25.0,2718.9
Society Isl,1927,25.2,1555.5
Society Isl,1928,25.0,2357.2
Society Isl,1929,25.0,1694.8
Society Isl,1930,25.0,1839.9
Society Isl,1931,25.0,1972.8
Society Isl,1932,25.0,2105.3
Society Isl,1933,25.0,1873.2
Society Isl,1934,25.0,1705.5
Society Isl,1935,25.2,2019.4
Society Isl,1936,25.1,1615.1
Society Isl,1937,25.5,1452.8
Society Isl,1938,25.5,1661.3
Society Isl,1939,25.5,1515.1
Society Isl,1940,25.9,1499.2
Society Isl,1941,25.7,1512.1
Society Isl,1942,25.8,1518.6
Society Isl,1943,25.5,1776.7
Society Isl,1944,25.3,2136.8
Society Isl,1945,25.8,1678.3
Society Isl,1946,25.6,1995.5
Society Isl,1947,25.9,1955.6
Society Isl,1948,25.1,1735.2
Society Isl,1949,25.0,1871.7
Society Isl,1950,24.7,1731.3
Society Isl,1951,25.0,1377.6
Society Isl,1952,25.3,2307.9
Society Isl,1953,25.1,2139.9
Society Isl,1954,25.0,1916.8
Society Isl,1955,24.7,1685.8
Society Isl,1956,24.6,1467.1
Society Isl,1957,24.9,1421.1
Society Isl,1958,25.1,1506.3
Society Isl,1959,25.4,1541.3
Society Isl,1960,25.2,1854.1
Society Isl,1961,24.9,2098.4
Society Isl,1962,24.7,2132.7
Society Isl,1963,24.8,1842.4
Society Isl,1964,24.8,1936.3
Society Isl,1965,24.8,2386.4
Society Isl,1966,24.9,1911.8
Society Isl,1967,24.8,1790.5
Society Isl,1968,24.7,1642.7
Society Isl,1969,25.3,1705.2
Society Isl,1970,25.3,2000.1
Society Isl,1971,24.8,1968.6
Society Isl,1972,25.1,1058.8
Society Isl,1973,25.4,1636.0
Society Isl,1974,24.8,1792.6
Society Isl,1975,24.8,1618.3
Society Isl,1976,24.8,1193.0
Society Isl,1977,25.1,1376.9
Society Isl,1978,25.1,1985.5
Society Isl,1979,25.0,1981.4
Society Isl,1980,25.3,1939.4
Society Isl,1981,25.2,2281.6
Society Isl,1982,25.1,1900.0
Society Isl,1983,25.2,1640.5
Society Isl,1984,25.3,2103.5
Society Isl,1985,25.3,2100.0
Society Isl,1986,25.4,1853.9
Society Isl,1987,25.3,1905.6
Society Isl,1988,25.5,1638.1
Society Isl,1989,25.3,1804.1
Society Isl,1990,25.4,1782.9
Society Isl,1991,25.5,1401.7
Society Isl,1992,25.6,1775.0
Society Isl,1993,25.5,2008.6
Society Isl,1994,25.6,2217.4
Society Isl,1995,25.7,2591.8
Society Isl,1996,25.5,1757.0
Society Isl,1997,25.3,1782.8
Society Isl,1998,25.6,1798.2
Society Isl,1999,25.6,1617.6
Society Isl,2000,25.6,1451.1
Society Isl,2001,25.4,1787.2
Society Isl,2002,25.8,1389.4
Society Isl,2003,25.6,1432.0
Society Isl,2004,25.6,1678.5
Society Isl,2005,25.7,1758.7
Society Isl,2006,25.8,1805.4
Society Isl,2007,25.7,1971.4
Society Isl,2008,25.4,1225.2
Society Isl,2009,25.8,1651.1
Society Isl,2010,25.8,1687.7
Society Isl,2011,25.5,1333.9
Society Isl,2012,25.6,1760.5
Society Isl,2013,25.4,1503.0
Society Isl,2014,25.5,2023.2
Society Isl,2015,25.6,1548.3
Society Isl,2016,25.9,1957.0
Society Isl,2017,25.9,1889.4
Society Isl,2018,25.6,1673.3
Society Isl,2019,25.8,1603.2
Society Isl,2020,25.9,1695.2
Society Isl,2021,25.8,1210.6
Society Isl,2022,25.4,1717.0
Society Isl,2023,25.9,1645.1
Society Isl,2024,25.8,1439.6
Socotra,1901,26.1,228.2
Socotra,1902,26.1,228.2
Socotra,1903,26.1,228.2
Socotra,1904,26.1,228.2
Socotra,1905,26.1,228.2
Socotra,1906,26.1,228.2
Socotra,1907,26.1,228.2
Socotra,1908,26.1,228.2
Socotra,1909,26.1,228.2
Socotra,1910,26.1,228.2
Socotra,1911,26.1,228.2
Socotra,1912,26.1,228.2
Socotra,1913,26.1,228.2
Socotra,1914,26.1,228.2
Socotra,1915,26.1,228.2
Socotra,1916,26.1,228.2
Socotra,1917,26.1,228.2
Socotra,1918,26.1,228.2
Socotra,1919,26.1,228.2
Socotra,1920,26.1,228.2
Socotra,1921,26.1,228.2
Socotra,1922,26.1,228.2
Socotra,1923,26.1,228.2
Socotra,1924,26.1,228.2
Socotra,1925,26.1,228.2
Socotra,1926,26.1,228.2
Socotra,1927,26.1,228.2
Socotra,1928,26.1,228.2
Socotra,1929,26.1,228.2
Socotra,1930,26.1,228.2
Socotra,1931,26.1,228.2
Socotra,1932,26.1,228.2
Socotra,1933,26.1,228.2
Socotra,1934,26.1,228.2
Socotra,1935,26.1,228.2
Socotra,1936,26.1,228.2
Socotra,1937,26.1,228.2
Socotra,1938,26.1,228.2
Socotra,1939,26.1,228.2
Socotra,1940,26.1,228.2
Socotra,1941,26.1,228.2
Socotra,1942,25.9,228.2
Socotra,1943,25.9,228.2
Socotra,1944,26.1,228.2
Socotra,1945,25.9,228.2
Socotra,1946,26.0,228.2
Socotra,1947,25.7,228.2
Socotra,1948,26.0,228.2
Socotra,1949,25.7,228.2
Socotra,1950,25.4,228.2
Socotra,1951,26.0,228.2
Socotra,1952,25.6,228.2
Socotra,1953,26.0,228.2
Socotra,1954,26.0,228.2
Socotra,1955,25.5,228.2
Socotra,1956,25.8,228.2
Socotra,1957,25.7,228.2
Socotra,1958,26.0,228.2
Socotra,1959,25.5,228.2
Socotra,1960,26.0,228.2
Socotra,1961,26.1,228.2
Socotra,1962,25.9,228.2
Socotra,1963,25.9,228.2
Socotra,1964,25.8,228.2
Socotra,1965,26.3,228.2
Socotra,1966,26.4,228.2
Socotra,1967,26.2,228.2
Socotra,1968,25.9,228.2
Socotra,1969,26.4,228.2
Socotra,1970,26.2,228.2
Socotra,1971,25.6,228.2
Socotra,1972,25.9,228.2
Socotra,1973,25.8,228.2
Socotra,1974,25.9,228.2
Socotra,1975,25.9,228.2
Socotra,1976,26.2,228.2
Socotra,1977,26.3,228.2
Socotra,1978,26.0,228.2
Socotra,1979,25.9,228.2
Socotra,1980,26.2,228.2
Socotra,1981,26.3,228.2
Socotra,1982,26.5,228.2
Socotra,1983,26.2,228.2
Socotra,1984,25.8,228.2
Socotra,1985,26.2,228.2
Socotra,1986,26.2,228.2
Socotra,1987,26.7,228.2
Socotra,1988,26.5,228.2
Socotra,1989,26.1,228.2
